0.10000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.20000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.30000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.40000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.50000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.60000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.70000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.80000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
0.90000000	   6666.11850000	    1.01889491	                0.19999999	                0.00740680
1.00000000	   6666.11850000	    1.01889491	                0.19999999	                0.00740680
1.10000000	   6666.11850000	    1.01889491	                0.19999999	                0.00740680
1.20000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.30000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.40000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.50000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.60000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.70000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.80000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
1.90000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
2.00000000	   6666.11850000	    1.01889491	                0.20000000	                0.00740680
2.10000000	   7066.08561000	    4.07557966	                0.20446151	                0.00709520
2.20000000	   7466.05272000	    4.07557966	                0.20747742	                0.00668422
2.30000000	   7866.01983000	    4.07557966	                0.21023359	                0.00632886
2.40000000	   8265.98694000	    4.07557966	                0.21294739	                0.00600820
2.50000000	   8665.95405000	    4.07557966	                0.21552606	                0.00571981
2.60000000	   9065.92116000	    4.07557966	                0.21807955	                0.00545811
2.70000000	   9465.88827000	    4.07557966	                0.22059589	                0.00522016
2.80000000	   9865.85538000	    4.07557966	                0.22301586	                0.00500496
2.90000000	   10265.82249000	    4.07557966	                0.22535177	                0.00481021
3.00000000	   10665.78960000	    4.07557966	                0.22764739	                0.00463291
3.10000000	   11065.75671000	    4.07557966	                0.22984711	                0.00447224
3.20000000	   11465.72382000	    4.07557966	                0.23200136	                0.00432583
3.30000000	   11865.69093000	    4.07557966	                0.23405481	                0.00419307
3.40000000	   12265.65804000	    4.07557966	                0.23606378	                0.00407186
3.50000000	   12665.62515000	    4.07557966	                0.23797947	                0.00396170
3.60000000	   13065.59226000	    4.07557966	                0.23985513	                0.00386083
3.70000000	   13465.55937000	    4.07557966	                0.24168282	                0.00376835
3.80000000	   13865.52648000	    4.07557966	                0.24341256	                0.00368423
3.90000000	   14265.49359000	    4.07557966	                0.24510334	                0.00360696
4.00000000	   14665.46070000	    4.07557966	                0.24675140	                0.00353582
4.10000000	   15065.42781000	    4.07557966	                0.24835168	                0.00347034
4.20000000	   15465.39492000	    4.07557966	                0.24986266	                0.00341056
4.30000000	   15865.36203000	    4.07557966	                0.25134202	                0.00335530
4.40000000	   16265.32914000	    4.07557966	                0.25278954	                0.00330407
4.50000000	   16665.29625000	    4.07557966	                0.25411049	                0.00325962
4.60000000	   17065.26336000	    4.07557966	                0.25546023	                0.00322218
4.70000000	   17465.23047000	    4.07557966	                0.25676611	                0.00319101
4.80000000	   17865.19758000	    4.07557966	                0.25803420	                0.00316348
4.90000000	   18265.16469000	    4.07557966	                0.25926888	                0.00313817
5.00000000	   18665.13180000	    4.07557966	                0.26047299	                0.00311429
5.10000000	   19065.09891000	    4.07557966	                0.26164851	                0.00309145
5.20000000	   19465.06602000	    4.07557966	                0.26279700	                0.00306939
5.30000000	   19865.03313000	    4.07557966	                0.26391975	                0.00304800
5.40000000	   20265.00024000	    4.07557966	                0.26501787	                0.00302718
5.50000000	   20664.96735000	    4.07557966	                0.26609237	                0.00300690
5.60000000	   21064.93446000	    4.07557966	                0.26714420	                0.00298713
5.70000000	   21464.90157000	    4.07557966	                0.26817421	                0.00296783
5.80000000	   21864.86868000	    4.07557966	                0.26918325	                0.00294899
5.90000000	   22264.83579000	    4.07557966	                0.27017207	                0.00293060
6.00000000	   22664.80290000	    4.07557966	                0.27114142	                0.00291265
6.10000000	   23064.77001000	    4.07557966	                0.27209200	                0.00289512
6.20000000	   23464.73712000	    4.07557966	                0.27302448	                0.00287801
6.30000000	   23864.70423000	    4.07557966	                0.27393948	                0.00286130
6.40000000	   24264.67134000	    4.07557966	                0.27483761	                0.00284499
6.50000000	   24664.63845000	    4.07557966	                0.27571944	                0.00282906
6.60000000	   25064.60556000	    4.07557966	                0.27658551	                0.00281351
6.70000000	   25464.57267000	    4.07557966	                0.27743636	                0.00279832
6.80000000	   25864.53978000	    4.07557966	                0.27827247	                0.00278349
6.90000000	   26264.50689000	    4.07557966	                0.27909433	                0.00276901
7.00000000	   26664.47400000	    4.07557966	                0.27990238	                0.00275486
7.10000000	   27064.44111000	    4.07557966	                0.28069706	                0.00274104
7.20000000	   27464.40822000	    4.07557966	                0.28147878	                0.00272753
7.30000000	   27864.37533000	    4.07557966	                0.28224793	                0.00271434
7.40000000	   28264.34244000	    4.07557966	                0.28300490	                0.00270144
7.50000000	   28664.30955000	    4.07557966	                0.28375003	                0.00268884
7.60000000	   29064.27666000	    4.07557966	                0.28448369	                0.00267651
7.70000000	   29464.24377000	    4.07557966	                0.28520620	                0.00266446
7.80000000	   29864.21088000	    4.07557966	                0.28591788	                0.00265268
7.90000000	   30264.17799000	    4.07557966	                0.28661903	                0.00264115
8.00000000	   30664.14510000	    4.07557966	                0.28730995	                0.00262986
8.10000000	   31064.11221000	    4.07557966	                0.28799091	                0.00261882
8.20000000	   31464.07932000	    4.07557966	                0.28866219	                0.00260801
8.30000000	   31864.04643000	    4.07557966	                0.28932404	                0.00259743
8.40000000	   32264.01354000	    4.07557966	                0.28997670	                0.00258706
8.50000000	   32663.98065000	    4.07557966	                0.29062043	                0.00257690
8.60000000	   33063.94776000	    4.07557966	                0.29125544	                0.00256695
8.70000000	   33463.91487000	    4.07557966	                0.29188197	                0.00255719
8.80000000	   33863.88198000	    4.07557966	                0.29250022	                0.00254762
8.90000000	   34263.84909000	    4.07557966	                0.29311039	                0.00253824
9.00000000	   34663.81620000	    4.07557966	                0.29371269	                0.00252904
9.10000000	   35063.78331000	    4.07557966	                0.29430731	                0.00252001
9.20000000	   35463.75042000	    4.07557966	                0.29489442	                0.00251114
9.30000000	   35863.71753000	    4.07557966	                0.29547422	                0.00250244
9.40000000	   36263.68464000	    4.07557966	                0.29604686	                0.00249389
9.50000000	   36663.65175000	    4.07557966	                0.29661251	                0.00248550
9.60000000	   37063.61886000	    4.07557966	                0.29717134	                0.00247724
9.70000000	   37463.58597000	    4.07557966	                0.29772350	                0.00246913
9.80000000	   37863.55308000	    4.07557966	                0.29826913	                0.00246116
9.90000000	   38263.52019000	    4.07557966	                0.29880839	                0.00245332
10.00000000	   38663.48730000	    4.07557966	                0.29934141	                0.00244561
10.10000000	   39063.45441000	    4.07557966	                0.29986833	                0.00243802
10.20000000	   39463.42152000	    4.07557966	                0.30038928	                0.00243055
10.30000000	   39863.38863000	    4.07557966	                0.30090438	                0.00242320
10.40000000	   40263.35574000	    4.07557966	                0.30141377	                0.00241595
10.50000000	   40663.32285000	    4.07557966	                0.30191755	                0.00240883
10.60000000	   41063.28996000	    4.07557966	                0.30241577	                0.00240185
10.70000000	   41463.25707000	    4.07557966	                0.30290848	                0.00239505
10.80000000	   41863.22418000	    4.07557966	                0.30339578	                0.00238844
10.90000000	   42263.19129000	    4.07557966	                0.30387777	                0.00238200
11.00000000	   42663.15840000	    4.07557966	                0.30435456	                0.00237575
11.10000000	   43063.12551000	    4.07557966	                0.30482625	                0.00236967
11.20000000	   43463.09262000	    4.07557966	                0.30529294	                0.00236377
11.30000000	   43863.05973000	    4.07557966	                0.30575474	                0.00235803
11.40000000	   44263.02684000	    4.07557966	                0.30621173	                0.00235245
11.50000000	   44662.99395000	    4.07557966	                0.30666401	                0.00234703
11.60000000	   45062.96106000	    4.07557966	                0.30711167	                0.00234177
11.70000000	   45462.92817000	    4.07557966	                0.30755479	                0.00233666
11.80000000	   45862.89528000	    4.07557966	                0.30799347	                0.00233169
11.90000000	   46262.86239000	    4.07557966	                0.30842778	                0.00232687
12.00000000	   46662.82950000	    4.07557966	                0.30885780	                0.00232219
12.10000000	   47062.79661000	    4.07557966	                0.30928363	                0.00231764
12.20000000	   47462.76372000	    4.07557966	                0.30970532	                0.00231323
12.30000000	   47862.73083000	    4.07557966	                0.31012296	                0.00230895
12.40000000	   48262.69794000	    4.07557966	                0.31053662	                0.00230480
12.50000000	   48662.66505000	    4.07557966	                0.31094637	                0.00230077
12.60000000	   49062.63216000	    4.07557966	                0.31135228	                0.00229687
12.70000000	   49462.59927000	    4.07557966	                0.31175442	                0.00229308
12.80000000	   49862.56638000	    4.07557966	                0.31215285	                0.00228941
12.90000000	   50262.53349000	    4.07557966	                0.31254764	                0.00228586
13.00000000	   50662.50060000	    4.07557966	                0.31293881	                0.00228243
13.10000000	   51062.46771000	    4.07557966	                0.31332644	                0.00227911
13.20000000	   51462.43482000	    4.07557966	                0.31371056	                0.00227593
13.30000000	   51862.40193000	    4.07557966	                0.31409124	                0.00227288
13.40000000	   52262.36904000	    4.07557966	                0.31446854	                0.00226997
13.50000000	   52662.33615000	    4.07557966	                0.31484249	                0.00226720
13.60000000	   53062.30326000	    4.07557966	                0.31521317	                0.00226457
13.70000000	   53462.27037000	    4.07557966	                0.31558061	                0.00226209
13.80000000	   53862.23748000	    4.07557966	                0.31594486	                0.00225975
13.90000000	   54262.20459000	    4.07557966	                0.31630597	                0.00225756
14.00000000	   54662.17170000	    4.07557966	                0.31666399	                0.00225553
14.10000000	   55062.13881000	    4.07557966	                0.31701895	                0.00225366
14.20000000	   55462.10592000	    4.07557966	                0.31737089	                0.00225195
14.30000000	   55862.07303000	    4.07557966	                0.31771986	                0.00225042
14.40000000	   56262.04014000	    4.07557966	                0.31806588	                0.00224907
14.50000000	   56662.00725000	    4.07557966	                0.31840898	                0.00224791
14.60000000	   57061.97436000	    4.07557966	                0.31874920	                0.00224696
14.70000000	   57461.94147000	    4.07557966	                0.31908656	                0.00224622
14.80000000	   57861.90858000	    4.07557966	                0.31942106	                0.00224573
14.90000000	   58261.87569000	    4.07557966	                0.31975274	                0.00224549
15.00000000	   58661.84280000	    4.07557966	                0.32008160	                0.00224554
15.10000000	   59061.80991000	    4.07557966	                0.32040764	                0.00224591
15.20000000	   59461.77702000	    4.07557966	                0.32073086	                0.00224663
15.30000000	   59861.74413000	    4.07557966	                0.32105125	                0.00224774
15.40000000	   60261.71124000	    4.07557966	                0.32136879	                0.00224930
15.50000000	   60661.67835000	    4.07557966	                0.32168346	                0.00225136
15.60000000	   61061.64546000	    4.07557966	                0.32199522	                0.00225399
15.70000000	   61461.61257000	    4.07557966	                0.32230399	                0.00225728
15.80000000	   61861.57968000	    4.07557966	                0.32260973	                0.00226130
15.90000000	   62261.54679000	    4.07557966	                0.32291234	                0.00226619
16.00000000	   62661.51390000	    4.07557966	                0.32321170	                0.00227207
16.10000000	   63061.48101000	    4.07557966	                0.32350770	                0.00227909
16.20000000	   63461.44812000	    4.07557966	                0.32380016	                0.00228743
16.30000000	   63861.41523000	    4.07557966	                0.32408888	                0.00229732
16.40000000	   64261.38234000	    4.07557966	                0.32437363	                0.00230900
16.50000000	   64661.34945000	    4.07557966	                0.32465411	                0.00232278
16.60000000	   65061.31656000	    4.07557966	                0.32493001	                0.00233900
16.70000000	   65461.28367000	    4.07557966	                0.32520089	                0.00235808
16.80000000	   65861.25078000	    4.07557966	                0.32546629	                0.00238051
16.90000000	   66261.21789000	    4.07557966	                0.32572563	                0.00240687
17.00000000	   66661.18500000	    4.07557966	                0.32597822	                0.00243784
17.10000000	   67061.15211000	    4.07557966	                0.32622327	                0.00247423
17.20000000	   67461.11922000	    4.07557966	                0.32645983	                0.00251697
17.30000000	   67861.08633000	    4.07557966	                0.32668679	                0.00256719
17.40000000	   68261.05344000	    4.07557966	                0.32690281	                0.00262619
17.50000000	   68661.02055000	    4.07557966	                0.32710637	                0.00269551
17.60000000	   69060.98766000	    4.07557966	                0.32729565	                0.00277696
17.70000000	   69460.95477000	    4.07557966	                0.32746853	                0.00287264
17.80000000	   69860.92188000	    4.07557966	                0.32762256	                0.00298501
17.90000000	   70260.88899000	    4.07557966	                0.32775488	                0.00311692
18.00000000	   70660.85610000	    4.07557966	                0.32786218	                0.00327167
18.10000000	   71060.82321000	    4.07557966	                0.32794070	                0.00345305
18.20000000	   71460.79032000	    4.07557966	                0.32798611	                0.00366536
18.30000000	   71860.75743000	    4.07557966	                0.32799361	                0.00391347
18.40000000	   72260.72454000	    4.07557966	                0.32795778	                0.00420282
18.50000000	   72660.69165000	    4.07557966	                0.32787275	                0.00453936
18.60000000	   73060.65876000	    4.07557966	                0.32773230	                0.00492948
18.70000000	   73460.62587000	    4.07557966	                0.32752998	                0.00537983
18.80000000	   73860.59298000	    4.07557966	                0.32725956	                0.00589707
18.90000000	   74260.56009000	    4.07557966	                0.32691558	                0.00648735
19.00000000	   74660.52720000	    4.07557966	                0.32649438	                0.00715553
19.10000000	   75060.49431000	    4.07557966	                0.32599508	                0.00790443
19.20000000	   75460.46142000	    4.07557966	                0.32542094	                0.00873385
19.30000000	   75860.42853000	    4.07557966	                0.32478078	                0.00963934
19.40000000	   76260.39564000	    4.07557966	                0.32409010	                0.01061124
19.50000000	   76660.36275000	    4.07557966	                0.32337081	                0.01163409
19.60000000	   77060.32986000	    4.07557966	                0.32264901	                0.01268734
19.70000000	   77460.29697000	    4.07557966	                0.32195093	                0.01374737
19.80000000	   77860.26408000	    4.07557966	                0.32129862	                0.01479047
19.90000000	   78260.23119000	    4.07557966	                0.32070687	                0.01579598
20.00000000	   78660.19830000	    4.07557966	                0.32018284	                0.01674841
20.10000000	   79060.16541000	    4.07557966	                0.31972725	                0.01763822
20.20000000	   79460.13252000	    4.07557966	                0.31933656	                0.01846139
20.30000000	   79860.09963000	    4.07557966	                0.31900491	                0.01921816
20.40000000	   80260.06674000	    4.07557966	                0.31872558	                0.01991159
20.50000000	   80660.03385000	    4.07557966	                0.31849159	                0.02054690
20.60000000	   81060.00096000	    4.07557966	                0.31829620	                0.02113039
20.70000000	   81459.96807000	    4.07557966	                0.31813323	                0.02166877
20.80000000	   81859.93518000	    4.07557966	                0.31799733	                0.02216839
20.90000000	   82259.90229000	    4.07557966	                0.31788389	                0.02263513
21.00000000	   82659.86940000	    4.07557966	                0.31778894	                0.02307431
21.10000000	   83059.83651000	    4.07557966	                0.31770926	                0.02349038
21.20000000	   83459.80362000	    4.07557966	                0.31764209	                0.02388731
21.30000000	   83859.77073000	    4.07557966	                0.31758518	                0.02426836
21.40000000	   84259.73784000	    4.07557966	                0.31753673	                0.02463623
21.50000000	   84659.70495000	    4.07557966	                0.31749521	                0.02499324
21.60000000	   85059.67206000	    4.07557966	                0.31745940	                0.02534121
21.70000000	   85459.63917000	    4.07557966	                0.31742832	                0.02568166
21.80000000	   85859.60628000	    4.07557966	                0.31740117	                0.02601583
21.90000000	   86259.57339000	    4.07557966	                0.31737725	                0.02634476
22.00000000	   86659.54050000	    4.07557966	                0.31735603	                0.02666932
22.10000000	   87059.50761000	    4.07557966	                0.31733575	                0.02698971
22.20000000	   87459.47472000	    4.07557966	                0.31732050	                0.02730688
22.30000000	   87859.44183000	    4.07557966	                0.31730506	                0.02762189
22.40000000	   88259.40894000	    4.07557966	                0.31729099	                0.02793450
22.50000000	   88659.37605000	    4.07557966	                0.31727815	                0.02824494
22.60000000	   89059.34316000	    4.07557966	                0.31726640	                0.02855343
22.70000000	   89459.31027000	    4.07557966	                0.31725560	                0.02886018
22.80000000	   89859.27738000	    4.07557966	                0.31724563	                0.02916535
22.90000000	   90259.24449000	    4.07557966	                0.31723641	                0.02946907
23.00000000	   90659.21160000	    4.07557966	                0.31722785	                0.02977147
23.10000000	   91059.17871000	    4.07557966	                0.31721988	                0.03007262
23.20000000	   91459.14582000	    4.07557966	                0.31721245	                0.03037261
23.30000000	   91859.11293000	    4.07557966	                0.31720550	                0.03067151
23.40000000	   92259.08004000	    4.07557966	                0.31719900	                0.03096937
23.50000000	   92659.04715000	    4.07557966	                0.31719290	                0.03126624
23.60000000	   93059.01426000	    4.07557966	                0.31718718	                0.03156217
23.70000000	   93458.98137000	    4.07557966	                0.31718180	                0.03185719
23.80000000	   93858.94848000	    4.07557966	                0.31717674	                0.03215133
23.90000000	   94258.91559000	    4.07557966	                0.31717197	                0.03244462
24.00000000	   94658.88270000	    4.07557966	                0.31716748	                0.03273709
24.10000000	   95058.84981000	    4.07557966	                0.31716324	                0.03302876
24.20000000	   95458.81692000	    4.07557966	                0.31715924	                0.03331965
24.30000000	   95858.78403000	    4.07557966	                0.31715547	                0.03360978
24.40000000	   96258.75114000	    4.07557966	                0.31715190	                0.03389916
24.50000000	   96658.71825000	    4.07557966	                0.31714853	                0.03418782
24.60000000	   97058.68536000	    4.07557966	                0.31714534	                0.03447576
24.70000000	   97458.65247000	    4.07557966	                0.31714232	                0.03476299
24.80000000	   97858.61958000	    4.07557966	                0.31713947	                0.03504954
24.90000000	   98258.58669000	    4.07557966	                0.31713678	                0.03533541
25.00000000	   98658.55380000	    4.07557966	                0.31713423	                0.03562061
25.10000000	   99058.52091000	    4.07557966	                0.31713181	                0.03590516
25.20000000	   99458.48802000	    4.07557966	                0.31712953	                0.03618905
25.30000000	   99858.45513000	    4.07557966	                0.31712737	                0.03647230
25.40000000	   100258.42224000	    4.07557966	                0.31712533	                0.03675491
25.50000000	   100658.38935000	    4.07557966	                0.31712340	                0.03703691
25.60000000	   101058.35646000	    4.07557966	                0.31712158	                0.03731828
25.70000000	   101458.32357000	    4.07557966	                0.31711985	                0.03759904
25.80000000	   101858.29068000	    4.07557966	                0.31711823	                0.03787919
25.90000000	   102258.25779000	    4.07557966	                0.31711669	                0.03815875
26.00000000	   102658.22490000	    4.07557966	                0.31711525	                0.03843771
26.10000000	   103058.19201000	    4.07557966	                0.31711388	                0.03871608
26.20000000	   103458.15912000	    4.07557966	                0.31711260	                0.03899387
26.30000000	   103858.12623000	    4.07557966	                0.31711139	                0.03927108
26.40000000	   104258.09334000	    4.07557966	                0.31711026	                0.03954772
26.50000000	   104658.06045000	    4.07557966	                0.31710919	                0.03982378
26.60000000	   105058.02756000	    4.07557966	                0.31710819	                0.04009928
26.70000000	   105457.99467000	    4.07557966	                0.31710726	                0.04037422
26.80000000	   105857.96178000	    4.07557966	                0.31710639	                0.04064861
26.90000000	   106257.92889000	    4.07557966	                0.31710558	                0.04092244
27.00000000	   106657.89600000	    4.07557966	                0.31710483	                0.04119572
27.10000000	   107057.86311000	    4.07557966	                0.31710413	                0.04146845
27.20000000	   107457.83022000	    4.07557966	                0.31710348	                0.04174064
27.30000000	   107857.79733000	    4.07557966	                0.31710288	                0.04201230
27.40000000	   108257.76444000	    4.07557966	                0.31710234	                0.04228341
27.50000000	   108657.73155000	    4.07557966	                0.31710184	                0.04255399
27.60000000	   109057.69866000	    4.07557966	                0.31710138	                0.04282405
27.70000000	   109457.66577000	    4.07557966	                0.31710097	                0.04309357
27.80000000	   109857.63288000	    4.07557966	                0.31710061	                0.04336258
27.90000000	   110257.59999000	    4.07557966	                0.31710028	                0.04363106
28.00000000	   110657.56710000	    4.07557966	                0.31709999	                0.04389902
28.10000000	   111057.53421000	    4.07557966	                0.31709975	                0.04416647
28.20000000	   111457.50132000	    4.07557966	                0.31709953	                0.04443341
28.30000000	   111857.46843000	    4.07557966	                0.31709936	                0.04469984
28.40000000	   112257.43554000	    4.07557966	                0.31709922	                0.04496575
28.50000000	   112657.40265000	    4.07557966	                0.31709911	                0.04523117
28.60000000	   113057.36976000	    4.07557966	                0.31709903	                0.04549608
28.70000000	   113457.33687000	    4.07557966	                0.31709899	                0.04576049
28.80000000	   113857.30398000	    4.07557966	                0.31709897	                0.04602440
28.90000000	   114257.27109000	    4.07557966	                0.31709899	                0.04628782
29.00000000	   114657.23820000	    4.07557966	                0.31709903	                0.04655075
29.10000000	   115057.20531000	    4.07557966	                0.31709910	                0.04681318
29.20000000	   115457.17242000	    4.07557966	                0.31709920	                0.04707512
29.30000000	   115857.13953000	    4.07557966	                0.31709932	                0.04733658
29.40000000	   116257.10664000	    4.07557966	                0.31709947	                0.04759755
29.50000000	   116657.07375000	    4.07557966	                0.31709964	                0.04785805
29.60000000	   117057.04086000	    4.07557966	                0.31709983	                0.04811806
29.70000000	   117457.00797000	    4.07557966	                0.31710005	                0.04837759
29.80000000	   117856.97508000	    4.07557966	                0.31710029	                0.04863664
29.90000000	   118256.94219000	    4.07557966	                0.31710056	                0.04889522
30.00000000	   118656.90930000	    4.07557966	                0.31710084	                0.04915333
30.10000000	   119056.87641000	    4.07557966	                0.31710114	                0.04941097
30.20000000	   119456.84352000	    4.07557966	                0.31710147	                0.04966814
30.30000000	   119856.81063000	    4.07557966	                0.31710181	                0.04992485
30.40000000	   120256.77774000	    4.07557966	                0.31710217	                0.05018108
30.50000000	   120656.74485000	    4.07557966	                0.31710255	                0.05043686
30.60000000	   121056.71196000	    4.07557966	                0.31710294	                0.05069218
30.70000000	   121456.67907000	    4.07557966	                0.31710336	                0.05094703
30.80000000	   121856.64618000	    4.07557966	                0.31710379	                0.05120143
30.90000000	   122256.61329000	    4.07557966	                0.31710423	                0.05145538
31.00000000	   122656.58040000	    4.07557966	                0.31710469	                0.05170887
31.10000000	   123056.54751000	    4.07557966	                0.31710517	                0.05196190
31.20000000	   123456.51462000	    4.07557966	                0.31710566	                0.05221449
31.30000000	   123856.48173000	    4.07557966	                0.31710617	                0.05246663
31.40000000	   124256.44884000	    4.07557966	                0.31710668	                0.05271833
31.50000000	   124656.41595000	    4.07557966	                0.31710722	                0.05296958
31.60000000	   125056.38306000	    4.07557966	                0.31710776	                0.05322038
31.70000000	   125456.35017000	    4.07557966	                0.31710832	                0.05347074
31.80000000	   125856.31728000	    4.07557966	                0.31710889	                0.05372067
31.90000000	   126256.28439000	    4.07557966	                0.31710947	                0.05397016
32.00000000	   126656.25150000	    4.07557966	                0.31711006	                0.05421920
32.10000000	   126656.25150000	    4.07557966	                0.31704405	                0.05444208
32.20000000	   126656.25150000	    4.07557966	                0.31700004	                0.05460894
32.30000000	   126656.25150000	    4.07557966	                0.31697490	                0.05473240
32.40000000	   126656.25150000	    4.07557966	                0.31696218	                0.05482689
32.50000000	   126656.25150000	    4.07557966	                0.31695752	                0.05490224
32.60000000	   126656.25150000	    4.07557966	                0.31695797	                0.05496500
32.70000000	   126656.25150000	    4.07557966	                0.31696162	                0.05501956
32.80000000	   126656.25150000	    4.07557966	                0.31696719	                0.05506882
32.90000000	   126656.25150000	    4.07557966	                0.31697384	                0.05511472
33.00000000	   126656.25150000	    4.07557966	                0.31698103	                0.05515853
33.10000000	   126656.25150000	    4.07557966	                0.31698842	                0.05520109
33.20000000	   126656.25150000	    4.07557966	                0.31699578	                0.05524296
33.30000000	   126656.25150000	    4.07557966	                0.31700303	                0.05528452
33.40000000	   126656.25150000	    4.07557966	                0.31700991	                0.05532597
33.50000000	   126656.25150000	    4.07557966	                0.31701659	                0.05536741
33.60000000	   126656.25150000	    4.07557966	                0.31702296	                0.05540896
33.70000000	   126656.25150000	    4.07557966	                0.31702903	                0.05545068
33.80000000	   126656.25150000	    4.07557966	                0.31703480	                0.05549260
33.90000000	   126656.25150000	    4.07557966	                0.31704027	                0.05553473
34.00000000	   126656.25150000	    4.07557966	                0.31704547	                0.05557708
34.10000000	   126656.25150000	    4.07557966	                0.31705041	                0.05561963
34.20000000	   126656.25150000	    4.07557966	                0.31705510	                0.05566238
34.30000000	   126656.25150000	    4.07557966	                0.31705957	                0.05570531
34.40000000	   126656.25150000	    4.07557966	                0.31706382	                0.05574842
34.50000000	   126656.25150000	    4.07557966	                0.31706788	                0.05579169
34.60000000	   126656.25150000	    4.07557966	                0.31707175	                0.05583511
34.70000000	   126656.25150000	    4.07557966	                0.31707545	                0.05587868
34.80000000	   126656.25150000	    4.07557966	                0.31707900	                0.05592238
34.90000000	   126656.25150000	    4.07557966	                0.31708239	                0.05596620
35.00000000	   126656.25150000	    4.07557966	                0.31708566	                0.05601013
35.10000000	   126656.25150000	    4.07557966	                0.31708879	                0.05605416
35.20000000	   126656.25150000	    4.07557966	                0.31709181	                0.05609829
35.30000000	   126656.25150000	    4.07557966	                0.31709473	                0.05614251
35.40000000	   126656.25150000	    4.07557966	                0.31709754	                0.05618681
