11.00000000	   185984.70615000	    0.14755059	                0.01738924	                0.14381941	3.38295634	   0.94559123	    0.58987972	                0.77150419	                0.68799657	0.68799657	               1.28877367	        0.98047123	        -0.01954494	        0.16207953	0.07857191	       0.07857191	        0.67934902	       0.01531461	    0.00036974	0.00029847	       0.00035280	        0.00131840	       0.00131840	    12624.34124114	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80456548	       200605.14958635
12.00000000	   185984.70615000	    0.14760464	                0.01733291	                0.14400274	3.38295634	   0.96023378	    0.55538752	                0.73923308	                0.65482815	0.65482815	               1.27091129	        0.97939457	        -0.03250398	        0.15134158	0.06693665	       0.06693665	        0.68301979	       0.01543407	    0.00036974	0.00027890	       0.00033798	        0.00124860	       0.00124860	    12944.87413684	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80474846	       200605.14958635
13.00000000	   185984.70615000	    0.14765673	                0.01727439	                0.14417971	3.38295634	   0.97432597	    0.52411998	                0.71075376	                0.62519722	0.62519722	               1.25374267	        0.97835838	        -0.04304771	        0.14358607	0.05802953	       0.05802953	        0.68657499	       0.01553638	    0.00036974	0.00026118	       0.00032404	        0.00118467	       0.00118467	    13242.10614098	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80492476	       200605.14958635
14.00000000	   185984.70615000	    0.14770745	                0.01721402	                0.14435056	3.38295634	   0.98802889	    0.49527529	                0.68519699	                0.59826736	0.59826736	               1.23721537	        0.97735082	        -0.05174105	        0.13818065	0.05125102	       0.05125102	        0.69019903	       0.01562271	    0.00036974	0.00024509	       0.00031109	        0.00112629	       0.00112629	    13519.04463059	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80509636	       200605.14958635
15.00000000	   185984.70615000	    0.14775735	                0.01715146	                0.14451553	3.38295634	   1.00149190	    0.46820351	                0.66187682	                0.57337121	0.57337121	               1.22127339	        0.97636089	        -0.05901428	        0.13465902	0.04615341	       0.04615341	        0.69405559	       0.01569417	    0.00036974	0.00023040	       0.00029912	        0.00107289	       0.00107289	    13778.47490736	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80526512	       200605.14958635
16.00000000	   185984.70615000	    0.14780695	                0.01708605	                0.14467487	3.38295634	   1.01485455	    0.44236378	                0.64024280	                0.54996515	0.54996515	               1.20585726	        0.97537834	        -0.06520305	        0.13267597	0.04239832	       0.04239832	        0.69829043	       0.01575174	    0.00036974	0.00021688	       0.00028805	        0.00102380	       0.00102380	    14022.96350829	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80543279	       200605.14958635
17.00000000	   185984.70615000	    0.14785670	                0.01701701	                0.14482887	3.38295634	   1.02823722	    0.41730858	                0.61985775	                0.52761011	0.52761011	               1.19090382	        0.97439432	        -0.07057786	        0.13197131	0.03972367	       0.03972367	        0.70301738	       0.01579637	    0.00036974	0.00020430	       0.00027777	        0.00097832	       0.00097832	    14254.68351492	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80560091	       200605.14958635
18.00000000	   185984.70615000	    0.14790705	                0.01694350	                0.14497780	3.38295634	   1.04176747	    0.39263394	                0.60035571	                0.50592635	0.50592635	               1.17634703	        0.97339945	        -0.07535507	        0.13236669	0.03793733	       0.03793733	        0.70835801	       0.01582888	    0.00036974	0.00019244	       0.00026817	        0.00093576	       0.00093576	    14475.81649169	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80577102	       200605.14958635
19.00000000	   185984.70615000	    0.14795841	                0.01686472	                0.14512194	3.38295634	   1.05554863	    0.36800138	                0.58145338	                0.48460971	0.48460971	               1.16211699	        0.97238613	        -0.07972122	        0.13373078	0.03688712	       0.03688712	        0.71439439	       0.01585005	    0.00036974	0.00018112	       0.00025912	        0.00089548	       0.00089548	    14688.02731232	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80594447	       200605.14958635
20.00000000	   185984.70615000	    0.14801116	                0.01677994	                0.14526159	3.38295634	   1.06968291	    0.34309969	                0.56292283	                0.46339985	0.46339985	               1.14814059	        0.97134685	        -0.08383721	        0.13598593	0.03646295	       0.03646295	        0.72120368	       0.01586056	    0.00036974	0.00017016	       0.00025051	        0.00085691	       0.00085691	    14892.82705460	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80612254	       200605.14958635
21.00000000	   185984.70615000	    0.14806567	                0.01668850	                0.14539705	3.38295634	   1.08426793	    0.31763849	                0.54458780	                0.44207569	0.44207569	               1.13434075	        0.97027442	        -0.08784985	        0.13909946	0.03658736	       0.03658736	        0.72885241	       0.01586101	    0.00036974	0.00015941	       0.00024223	        0.00081952	       0.00081952	    15091.49428475	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80630650	       200605.14958635
22.00000000	   185984.70615000	    0.14812232	                0.01658977	                0.14552861	3.38295634	   1.09940167	    0.29133222	                0.52631722	                0.42044547	0.42044547	               1.12063555	        0.96916164	        -0.09190063	        0.14308437	0.03721262	       0.03721262	        0.73740270	       0.01585194	    0.00036974	0.00014871	       0.00023420	        0.00078285	       0.00078285	    15285.13193050	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80649758	       200605.14958635
23.00000000	   185984.70615000	    0.14818150	                0.01648319	                0.14565657	3.38295634	   1.11518622	    0.26388454	                0.50802321	                0.39833956	0.39833956	               1.10693665	        0.96800101	        -0.09613572	        0.14800295	0.03831931	       0.03831931	        0.74691639	       0.01583377	    0.00036974	0.00013794	       0.00022634	        0.00074649	       0.00074649	    15474.69760836	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80669712	       200605.14958635
24.00000000	   185984.70615000	    0.14824361	                0.01636820	                0.14578125	3.38295634	   1.13172721	    0.23497576	                0.48966738	                0.37561004	0.37561004	               1.09314788	        0.96678476	        -0.10071952	        0.15397210	0.03991476	       0.03991476	        0.75745260	       0.01580687	    0.00036974	0.00012695	       0.00021859	        0.00071008	       0.00071008	    15660.96375308	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80690646	       200605.14958635
25.00000000	   185984.70615000	    0.14830911	                0.01624429	                0.14590297	3.38295634	   1.14913929	    0.20423881	                0.47126895	                0.35212702	0.35212702	               1.07916274	        0.96550446	        -0.10585047	        0.16117967	0.04203774	       0.04203774	        0.76907346	       0.01577150	    0.00036974	0.00011560	       0.00021092	        0.00067328	       0.00067328	    15844.56132604	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80712712	       200605.14958635
26.00000000	   185984.70615000	    0.14837849	                0.01611089	                0.14602203	3.38295634	   1.16755218	    0.17122680	                0.45292261	                0.32777860	0.32777860	               1.06486091	        0.96415057	        -0.11178469	        0.16991112	0.04476710	       0.04476710	        0.78184942	       0.01572785	    0.00036974	0.00010376	       0.00020329	        0.00063583	       0.00063583	    16026.01004361	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80736077	       200605.14958635
27.00000000	   185984.70615000	    0.14845234	                0.01596745	                0.14613878	3.38295634	   1.18711016	    0.13537455	                0.43483827	                0.30248346	0.30248346	               1.05010505	        0.96271249	        -0.11887522	        0.18058851	0.04823370	       0.04823370	        0.79585528	       0.01567599	    0.00036974	0.00009126	       0.00019571	        0.00059748	       0.00059748	    16205.64533299	0.00013968	       0.00013968	        0.00055871	       0.00055871	       0.00069576	0.80760930	       200605.14958635
