0.0013992742819520572	0.00012005731981644589	798.0	231.0	1.0	1.0
0.0013990258247433395	0.0001200609972670777	797.8676426877886	230.98706687920367	0.9973500414608295	1.0
0.0013990473962101483	0.000120011715624693	797.5172752107964	230.90429107448978	0.9977737408430097	1.0
0.001399065567060301	0.0001199887132077314	797.3458663465701	230.87935551476497	0.9979945075401124	1.0
0.0013990838235550483	0.00011995018377356539	797.0718410509292	230.81574054662798	0.9983463899776109	1.0
0.00139909447446149	0.00011993467458004373	796.9553116041402	230.79873385143034	0.9984924268687774	1.0
0.0013991084564292909	0.00011990445882573357	796.7393805861467	230.7496378287962	0.9987679722231703	1.0
0.0013991137442830501	0.00011989432358073863	796.662291282848	230.73825904027353	0.9988604113049507	1.0
0.0013991244240174879	0.00011987037469305214	796.4901368410191	230.7000653815184	0.9990781956446347	1.0
0.001399125921819712	0.00011986406545316149	796.441191071873	230.69265066258697	0.9991325001487985	1.0
0.0013991340367488499	0.00011984486331561528	796.3021975875938	230.6626664378527	0.9993063791817952	1.0
0.001399132889104849	0.00011984125181001618	796.273146492317	230.6580160728358	0.9993338332468713	1.0
0.0013991390004317067	0.00011982566544596356	796.1594284916234	230.63423400443398	0.9994741560389085	1.0
0.0013991360378072186	0.000119823931511246	796.1442643637565	230.63148593910222	0.9994829678719911	1.0
0.0013991405742910664	0.00011981111764688543	796.0499510706868	230.6124079598869	0.999597479206267	1.0
0.0013991363969912743	0.00011981066714535741	796.0443130705391	230.61094542474189	0.9995935966119988	1.0
0.001399139687655349	0.00011979999537788736	795.9650215541365	230.59545183867488	0.9996881069123905	1.0
0.0013991347275505443	0.00011980039981089476	795.9657578523943	230.59483592415828	0.9996758193277446	1.0
0.0013991370261383323	0.00011979139738371688	795.8982049241056	230.58208835660022	0.9997547015486664	1.0
0.0013991315920225513	0.0001197923494752352	795.9030501503901	230.58200884673573	0.9997370839262075	1.0
0.0013991330953045528	0.0001197846605083513	795.8447663823514	230.57137823685716	0.9998036418925337	1.0
0.0013991274062119322	0.00011978594154721535	795.8521040846834	230.57161779588327	0.9997828816087456	1.0
0.0013991282677075533	0.00011977929692766539	795.8012230097862	230.56263095179992	0.999839622992582	1.0
0.001399122477367234	0.0001197807527680465	795.809910796582	230.563039069916	0.9998172603437369	1.0
0.001399122817646292	0.0001197749479033888	795.7650134679344	230.5553389863452	0.9998660989699382	1.0
0.0013991170324169316	0.00011977647134024856	795.7742543686642	230.55581305265983	0.9998432038971141	1.0
0.0013991169468475107	0.00011977134971306142	795.7342546878696	230.54912943431995	0.999885609713075	1.0
0.0013991112388552194	0.00011977286755065708	795.7435025895534	230.54960101050548	0.9998629115075097	1.0
0.0013991108034431307	0.00011976830855356121	795.707562662004	230.54372836540898	0.9999000218122409	1.0
0.0013991052201923328	0.00011976977212790408	795.7164528642713	230.54415325068823	0.9998780041797051	1.0
0.001399104495992819	0.00011976568205774161	795.6839204723261	230.53893459965644	0.9999107061828921	1.0
0.0013990990673850149	0.00011976706030012825	795.6922187531795	230.5392856567101	0.999889676806957	1.0
0.0013990981038448736	0.00011976336568421453	795.6625811234919	230.534600410833	0.9999186689713228	1.0
0.0013990928472937952	0.0001197646400533254	795.670146441063	230.53486239979668	0.9998988103188426	1.0
0.001399091684791077	0.00011976128269769583	795.6429960178849	230.5306173320373	0.9999246480000068	1.0
0.001399086608941103	0.00011976244348491167	795.6497532523124	230.5307832030022	0.999906054340918	1.0
0.0013990852807217796	0.00011975937679452192	795.6247623192987	230.526905717642	0.9999291838022806	1.0
0.001399080388142595	0.00011976042043766505	795.630682402464	230.52697396077525	0.9999118881073211	1.0
0.0013990789218031984	0.00011975760667654246	795.607584228182	230.52340707007755	0.9999326719249552	1.0
